"","location_id","year","sitc_eci","hs_eci","growth_proj","sitc_eci_rank","hs_eci_rank","code"
"2404",186,2006,0.32396388053894,0.737556636333466,2.77,"47",60,"RUS"
"2405",186,2007,0.151373267173767,0.583367943763733,2.34,"55",77,"RUS"
"2406",186,2008,0.00985710322856903,0.510454177856445,2.14,"64",81,"RUS"
"2407",186,2009,0.030575493350625,0.466778844594955,2.16,"65",86,"RUS"
"2408",186,2010,0.233078524470329,0.55701357126236,2.33,"50",75,"RUS"
"2409",186,2011,0.0705801099538803,0.497999250888824,2.13,"58",81,"RUS"
"2410",186,2012,0.0402183346450329,0.330830693244934,2,"62",97,"RUS"
"2411",186,2013,0.0567250102758408,0.490078747272491,2.04,"61",84,"RUS"
"2412",186,2014,0.0370335951447487,0.217733696103096,1.96,"60",100,"RUS"
"2413",186,2015,0.149897441267967,0.221947610378265,2.6,"53",107,"RUS"
"2414",186,2016,0.172371298074722,0.391716331243515,3.74,"54",92,"RUS"
"2415",186,2017,0.23894901573658,0.339876919984818,2.49,"49",92,"RUS"
"2416",188,1995,0.291417986154556,0.22539746761322,NA,"50",93,"SAU"
"2417",188,1996,0.202553778886795,0.226667955517769,NA,"51",90,"SAU"
"2418",188,1997,-0.156822115182877,0.133627876639366,NA,"69",104,"SAU"
"2419",188,1998,0.322357833385468,0.52773904800415,NA,"45",69,"SAU"
"2420",188,1999,0.129108116030693,0.122735038399696,NA,"54",101,"SAU"
"2421",188,2000,0.202417701482773,0.631578683853149,NA,"51",66,"SAU"
"2422",188,2001,0.233140900731087,0.483698070049286,NA,"50",77,"SAU"
"2423",188,2002,0.304397761821747,0.499478995800018,NA,"43",72,"SAU"
"2424",188,2003,0.337444067001343,0.279288679361343,NA,"43",92,"SAU"
"2425",188,2004,0.426195234060287,0.742564618587494,3.54,"41",52,"SAU"
"2426",188,2005,0.169153109192848,0.671463370323181,3.03,"50",59,"SAU"
"2427",188,2006,-0.0784833952784538,0.138839736580849,2.7,"64",113,"SAU"
"2428",188,2007,-0.608381152153015,0.412214815616608,2.53,"93",91,"SAU"
"2429",188,2008,-0.836742997169495,-0.321670264005661,1.65,"103",150,"SAU"
"2430",188,2009,-0.586883008480072,0.230735495686531,2.68,"90",106,"SAU"
"2431",188,2010,-0.125566080212593,0.449529647827148,2.96,"69",82,"SAU"
"2432",188,2011,-0.812064290046692,0.33051523566246,2.86,"104",91,"SAU"
"2433",188,2012,-0.404506355524063,0.363993436098099,2.5,"86",91,"SAU"
"2434",188,2013,-0.0909333005547523,0.688054263591766,2.51,"69",66,"SAU"
"2435",188,2014,-0.0240954253822565,0.560530304908752,2.2,"64",76,"SAU"
"2436",188,2015,0.0755848735570908,0.653113722801208,3.17,"57",72,"SAU"
"2437",188,2016,0.328733146190643,0.685796439647675,3.03,"48",70,"SAU"
"2438",188,2017,0.12481364607811,0.00868849735707045,1.91,"56",125,"SAU"
"2439",191,1995,-0.929791688919067,-0.990393757820129,NA,"108",185,"SEN"
"2440",191,1996,-0.758766829967499,-0.58474212884903,NA,"98",151,"SEN"
"2441",191,1997,-0.576822996139526,-0.447676002979279,NA,"85",140,"SEN"
"2442",191,1998,-0.334711670875549,-0.35869237780571,NA,"79",135,"SEN"
"2443",191,1999,-0.470531046390533,-0.408942222595215,NA,"86",141,"SEN"
"2444",191,2000,-0.427952468395233,-0.42301219701767,NA,"82",145,"SEN"
"2445",191,2001,-0.395642906427383,-0.379888206720352,NA,"80",147,"SEN"
"2446",191,2002,-0.368082344532013,-0.356490403413773,NA,"80",154,"SEN"
"2447",191,2003,-0.336475908756256,-0.190116971731186,NA,"81",129,"SEN"
"2448",191,2004,-0.497837245464325,-0.320248037576675,5.86,"87",149,"SEN"
"2449",191,2005,-0.24681368470192,-0.176120042800903,5.98,"72",137,"SEN"
"2450",191,2006,-0.482750296592712,-0.268293619155884,5.97,"87",149,"SEN"
"2451",191,2007,-0.335948377847672,-0.13425250351429,6.14,"77",129,"SEN"
"2452",191,2008,-0.443747937679291,-0.307270079851151,5.66,"83",148,"SEN"
"2453",191,2009,-0.625962138175964,-0.486736446619034,5.29,"92",161,"SEN"
"2454",191,2010,-0.592908501625061,-0.475372195243835,5.46,"93",164,"SEN"
"2455",191,2011,-0.750401437282562,-0.719054758548737,5.26,"100",176,"SEN"
"2456",191,2012,-0.346264511346817,-0.451640397310257,5.79,"83",159,"SEN"
"2457",191,2013,-0.604436337947845,-0.428092807531357,5.53,"92",155,"SEN"
"2458",191,2014,-0.489716321229935,-0.520922482013702,5.77,"89",167,"SEN"
"2459",191,2015,-0.502924859523773,-0.62061870098114,6.49,"87",175,"SEN"
"2460",191,2016,-0.578891515731812,-0.623731136322021,5.7,"90",170,"SEN"
"2461",191,2017,-0.561433613300323,-0.556325972080231,3.69,"92",169,"SEN"
"2462",192,1995,1.20543587207794,0.729367077350616,NA,"20",50,"SGP"
"2463",192,1996,1.20151937007904,0.874770104885101,NA,"20",38,"SGP"
"2464",192,1997,1.3733571767807,1.0909366607666,NA,"17",30,"SGP"
"2465",192,1998,1.21026885509491,0.944713652133942,NA,"19",35,"SGP"
"2466",192,1999,1.54138398170471,1.32697880268097,NA,"12",22,"SGP"
"2467",192,2000,1.52169752120972,1.26477611064911,NA,"12",25,"SGP"
"2468",192,2001,1.48935186862946,1.29192316532135,NA,"14",25,"SGP"
"2469",192,2002,1.74879968166351,1.40457677841187,NA,"9",21,"SGP"
"2470",192,2003,1.5689023733139,1.42083978652954,NA,"13",17,"SGP"
"2471",192,2004,1.68349838256836,1.51788878440857,NA,"9",15,"SGP"
"2472",192,2005,1.68883800506592,1.6566389799118,NA,"9",10,"SGP"
"2473",192,2006,1.63671660423279,1.41128051280975,NA,"9",20,"SGP"
"2474",192,2007,1.49972009658813,1.42348957061768,NA,"13",18,"SGP"
"2475",192,2008,1.70675897598267,1.5902578830719,NA,"7",11,"SGP"
"2476",192,2009,1.82832634449005,1.70248305797577,NA,"5",7,"SGP"
"2477",192,2010,1.80324745178223,1.73333430290222,NA,"6",9,"SGP"
"2478",192,2011,1.76241648197174,1.75382030010223,NA,"6",10,"SGP"
"2479",192,2012,1.96377038955688,1.74682474136353,NA,"3",6,"SGP"
"2480",192,2013,1.9076339006424,1.97068750858307,NA,"4",4,"SGP"
"2481",192,2014,1.90321612358093,1.92553889751434,NA,"4",5,"SGP"
"2482",192,2015,1.98691141605377,2.00049233436584,NA,"5",4,"SGP"
"2483",192,2016,1.91681039333344,1.9331134557724,3.63,"5",5,"SGP"
"2484",192,2017,1.80713617801666,1.79511201381683,3.08,"5",6,"SGP"
"2485",197,1995,-0.15953341126442,-0.131374657154083,NA,"67",120,"SLV"
"2486",197,1996,-0.232932597398758,-0.198264077305794,NA,"70",123,"SLV"
"2487",197,1997,-0.175049841403961,-0.118314288556576,NA,"72",117,"SLV"
"2488",197,1998,-0.159259423613548,-0.184158027172089,NA,"68",118,"SLV"
"2489",197,1999,-0.108512572944164,-0.231635898351669,NA,"65",124,"SLV"
"2490",197,2000,-0.106977984309196,-0.269654840230942,NA,"68",136,"SLV"
"2491",197,2001,-0.0953742936253548,-0.163566365838051,NA,"69",133,"SLV"
"2492",197,2002,-0.309720933437347,-0.293134033679962,NA,"78",149,"SLV"
"2493",197,2003,-0.252201229333878,-0.237823650240898,NA,"77",140,"SLV"
"2494",197,2004,-0.156740918755531,-0.195227533578873,3.12,"70",138,"SLV"
"2495",197,2005,-0.291702300310135,-0.259910762310028,2.82,"74",144,"SLV"
"2496",197,2006,-0.0882142782211304,-0.0170188061892986,3.07,"66",124,"SLV"
"2497",197,2007,-0.0484767630696297,-0.117201492190361,2.99,"64",128,"SLV"
"2498",197,2008,0.11665964871645,0.00226187333464622,3.3,"58",123,"SLV"
"2499",197,2009,-0.0976925045251846,-0.19140599668026,3.01,"69",137,"SLV"
"2500",197,2010,0.0465792678296566,-0.0364759527146816,3.06,"59",123,"SLV"
"2501",197,2011,0.0678329691290855,-0.0684236660599709,3.14,"60",127,"SLV"
"2502",197,2012,0.101080060005188,0.0185017511248589,3.23,"57",124,"SLV"
"2503",197,2013,0.094635009765625,-0.0196327194571495,3.35,"57",124,"SLV"
"2504",197,2014,0.102998353540897,0.0724171921610832,3.4,"58",115,"SLV"
"2505",197,2015,0.0366395898163319,0.134147971868515,3.53,"59",116,"SLV"
"2506",197,2016,0.18773652613163,0.175004854798317,4.78,"53",110,"SLV"
"2507",197,2017,0.142061725258827,0.224106848239899,2.07,"54",106,"SLV"
"2508",201,1995,NA,NA,NA,"",NA,"SRB"
"2509",201,1996,NA,NA,NA,"",NA,"SRB"
"2510",201,1997,NA,NA,NA,"",NA,"SRB"
"2511",201,1998,NA,NA,NA,"",NA,"SRB"
"2512",201,1999,NA,NA,NA,"",NA,"SRB"
"2513",201,2000,NA,NA,NA,"",NA,"SRB"
"2514",201,2001,NA,NA,NA,"",NA,"SRB"
"2515",201,2002,NA,NA,NA,"",NA,"SRB"
"2516",201,2003,NA,NA,NA,"",NA,"SRB"
"2517",201,2004,NA,NA,NA,"",NA,"SRB"
"2518",201,2005,NA,NA,NA,"",NA,"SRB"
"2519",201,2006,0.602585017681122,0.605789661407471,NA,"39",69,"SRB"
"2520",201,2007,0.744985640048981,0.613507509231567,NA,"37",74,"SRB"
"2521",201,2008,0.650657176971436,0.661908507347107,NA,"39",70,"SRB"
"2522",201,2009,0.688865900039673,0.568410813808441,NA,"36",80,"SRB"
"2523",201,2010,0.620998561382294,0.561133682727814,NA,"38",74,"SRB"
"2524",201,2011,0.649673461914062,0.517870187759399,NA,"40",80,"SRB"
"2525",201,2012,0.701319456100464,0.60263067483902,NA,"37",75,"SRB"
"2526",201,2013,0.596255779266357,0.558521568775177,NA,"41",75,"SRB"
"2527",201,2014,0.578237652778625,0.546248257160187,NA,"41",78,"SRB"
"2528",201,2015,0.556784093379974,0.501776993274689,3.81,"40",84,"SRB"
"2529",201,2016,0.658522009849548,0.591671764850616,4.88,"37",74,"SRB"
"2530",201,2017,0.651969134807587,0.657439529895782,2.96,"37",68,"SRB"
"2531",206,1995,1.32483291625977,1.23362267017365,NA,"17",22,"SVK"
"2532",206,1996,1.23358249664307,1.20884490013123,NA,"17",19,"SVK"
"2533",206,1997,1.22874104976654,1.21138918399811,NA,"20",24,"SVK"
"2534",206,1998,1.29734146595001,1.22085905075073,NA,"16",23,"SVK"
"2535",206,1999,1.2398829460144,1.18613421916962,NA,"19",25,"SVK"
"2536",206,2000,1.36070811748505,1.24120712280273,NA,"16",27,"SVK"
"2537",206,2001,1.32212150096893,1.19958782196045,NA,"18",30,"SVK"
"2538",206,2002,1.38430273532867,1.23868751525879,NA,"16",28,"SVK"
"2539",206,2003,1.38409519195557,1.28509557247162,NA,"16",21,"SVK"
"2540",206,2004,1.279332280159,1.28682899475098,3.84,"18",27,"SVK"
"2541",206,2005,1.29729962348938,1.29065382480621,3.67,"20",25,"SVK"
"2542",206,2006,1.40267312526703,1.32748568058014,3.51,"16",23,"SVK"
"2543",206,2007,1.3778156042099,1.35794579982758,3.47,"16",22,"SVK"
"2544",206,2008,1.49190151691437,1.36462080478668,3.4,"14",18,"SVK"
"2545",206,2009,1.40835881233215,1.26645708084106,3.56,"15",27,"SVK"
"2546",206,2010,1.46866500377655,1.31746554374695,3.52,"15",23,"SVK"
"2547",206,2011,1.35829854011536,1.2810001373291,3.48,"17",28,"SVK"
"2548",206,2012,1.35422003269196,1.25368857383728,3.45,"16",27,"SVK"
"2549",206,2013,1.45963251590729,1.26378548145294,3.6,"15",26,"SVK"
"2550",206,2014,1.50365281105042,1.31776607036591,3.42,"14",22,"SVK"
"2551",206,2015,1.4213593006134,1.21345555782318,3.14,"16",26,"SVK"
"2552",206,2016,1.38571763038635,1.25045323371887,3.98,"16",28,"SVK"
"2553",206,2017,1.40700876712799,1.25413823127747,3.34,"15",25,"SVK"
"2554",207,1995,1.39828014373779,1.41376435756683,NA,"14",13,"SVN"
"2555",207,1996,1.41287839412689,1.44089901447296,NA,"15",15,"SVN"
"2556",207,1997,1.45378077030182,1.45589196681976,NA,"15",16,"SVN"
"2557",207,1998,1.39069175720215,1.44556546211243,NA,"15",13,"SVN"
"2558",207,1999,1.43181037902832,1.43856239318848,NA,"16",16,"SVN"
"2559",207,2000,1.51072478294373,1.48922884464264,NA,"14",14,"SVN"
"2560",207,2001,1.50819396972656,1.48637735843658,NA,"13",17,"SVN"
"2561",207,2002,1.46085822582245,1.54410707950592,NA,"13",16,"SVN"
"2562",207,2003,1.65152859687805,1.63383054733276,NA,"11",12,"SVN"
"2563",207,2004,1.68336749076843,1.63664555549622,3.78,"10",10,"SVN"
"2564",207,2005,1.57003784179688,1.57110214233398,3.45,"12",12,"SVN"
"2565",207,2006,1.56486022472382,1.56967675685883,3.24,"11",12,"SVN"
"2566",207,2007,1.52094447612762,1.64315748214722,3.18,"12",10,"SVN"
"2567",207,2008,1.52069592475891,1.52756953239441,3.03,"13",13,"SVN"
"2568",207,2009,1.52646553516388,1.57005155086517,3.23,"12",13,"SVN"
"2569",207,2010,1.55971872806549,1.61745703220367,3.27,"12",13,"SVN"
"2570",207,2011,1.53118515014648,1.66281747817993,3.19,"13",16,"SVN"
"2571",207,2012,1.46333992481232,1.50951910018921,3.11,"13",17,"SVN"
"2572",207,2013,1.53328776359558,1.63880407810211,3.16,"13",14,"SVN"
"2573",207,2014,1.56531345844269,1.64226794242859,3.11,"11",12,"SVN"
"2574",207,2015,1.5398383140564,1.57989597320557,2.96,"13",13,"SVN"
"2575",207,2016,1.60604310035706,1.57403135299683,3.76,"9",16,"SVN"
"2576",207,2017,1.57118034362793,1.59283781051636,2.23,"11",12,"SVN"
"2577",208,1995,2.20213150978088,2.19857788085938,NA,"3",3,"SWE"
"2578",208,1996,2.20102214813232,2.13661026954651,NA,"4",4,"SWE"
"2579",208,1997,2.0461802482605,2.11978983879089,NA,"4",4,"SWE"
"2580",208,1998,2.09749245643616,2.11737656593323,NA,"4",4,"SWE"
"2581",208,1999,2.12078309059143,2.19314336776733,NA,"4",4,"SWE"
"2582",208,2000,2.09788179397583,2.15872883796692,NA,"4",5,"SWE"
"2583",208,2001,2.04142570495605,2.11806702613831,NA,"4",5,"SWE"
"2584",208,2002,2.15060782432556,2.09772157669067,NA,"4",4,"SWE"
"2585",208,2003,2.10528135299683,2.09806632995605,NA,"4",4,"SWE"
"2586",208,2004,2.08862566947937,2.00203704833984,3.92,"4",5,"SWE"
"2587",208,2005,1.95981955528259,1.90200245380402,3.58,"4",5,"SWE"
"2588",208,2006,1.90642201900482,1.84580683708191,3.38,"4",4,"SWE"
"2589",208,2007,1.88229560852051,1.94918370246887,3.14,"5",4,"SWE"
"2590",208,2008,1.82393562793732,1.8464378118515,2.91,"4",4,"SWE"
"2591",208,2009,1.85476863384247,1.88641130924225,2.73,"4",4,"SWE"
"2592",208,2010,1.82573258876801,1.8676677942276,2.92,"4",5,"SWE"
"2593",208,2011,1.81755363941193,1.84081149101257,2.68,"4",7,"SWE"
"2594",208,2012,1.74194657802582,1.74144661426544,2.57,"6",7,"SWE"
"2595",208,2013,1.76075661182404,1.84922170639038,2.74,"7",6,"SWE"
"2596",208,2014,1.74037086963654,1.78701734542847,2.73,"7",6,"SWE"
"2597",208,2015,1.72087287902832,1.74638438224792,2.99,"8",7,"SWE"
"2598",208,2016,1.68962454795837,1.73939955234528,3.4,"8",9,"SWE"
"2599",208,2017,1.66963982582092,1.71110463142395,2.53,"9",8,"SWE"
"2600",209,1995,NA,NA,NA,"",NA,"SWZ"
"2601",209,1996,NA,NA,NA,"",NA,"SWZ"
"2602",209,1997,NA,NA,NA,"",NA,"SWZ"
"2603",209,1998,NA,NA,NA,"",NA,"SWZ"
"2604",209,1999,NA,NA,NA,"",NA,"SWZ"
"2605",209,2000,0.27669632434845,0.501266658306122,NA,"47",75,"SWZ"
"2606",209,2001,1.00364351272583,0.991050004959106,NA,"24",43,"SWZ"
"2607",209,2002,0.593910574913025,0.624483048915863,NA,"34",60,"SWZ"
"2608",209,2003,0.746517658233643,0.659647285938263,NA,"30",64,"SWZ"
"2609",209,2004,0.778243660926819,0.555077195167542,NA,"28",62,"SWZ"
"2610",209,2005,0.574431121349335,0.518267035484314,NA,"38",72,"SWZ"
"2611",209,2006,1.21974980831146,1.01761281490326,NA,"20",43,"SWZ"
"2612",209,2007,0.938946008682251,0.884277522563934,NA,"28",50,"SWZ"
"2613",209,2008,0.859823405742645,0.905704498291016,NA,"31",48,"SWZ"
"2614",209,2009,0.996311843395233,0.886128962039948,NA,"28",53,"SWZ"
"2615",209,2010,0.0974621474742889,0.174762487411499,NA,"55",108,"SWZ"
"2616",209,2011,0.144601404666901,0.130279690027237,NA,"54",111,"SWZ"
"2617",209,2012,0.164670899510384,0.0977132469415665,NA,"54",118,"SWZ"
"2618",209,2013,0.0178497731685638,0.0827841311693192,NA,"62",115,"SWZ"
"2619",209,2014,0.373098254203796,0.170206427574158,NA,"45",106,"SWZ"
"2620",209,2015,0.13715235888958,0.267215818166733,NA,"56",100,"SWZ"
"2621",209,2016,0.170584052801132,0.369330674409866,NA,"55",94,"SWZ"
"2622",209,2017,0.0921815559267998,0.279398053884506,3.51,"58",99,"SWZ"
"2623",215,1995,-0.636848449707031,-0.892385601997375,NA,"91",180,"TGO"
"2624",215,1996,-0.908410966396332,-0.908832490444183,NA,"106",170,"TGO"
"2625",215,1997,-0.870105564594269,-0.959111630916595,NA,"104",176,"TGO"
"2626",215,1998,-0.718823492527008,-0.848311424255371,NA,"101",166,"TGO"
"2627",215,1999,-0.792473316192627,-0.646847546100616,NA,"103",158,"TGO"
"2628",215,2000,-0.739033758640289,-0.782079041004181,NA,"98",182,"TGO"
"2629",215,2001,-0.433556765317917,-0.729133069515228,NA,"86",178,"TGO"
"2630",215,2002,-0.647927820682526,-0.731941640377045,NA,"92",178,"TGO"
"2631",215,2003,-0.457049012184143,-0.524545252323151,NA,"83",166,"TGO"
"2632",215,2004,-0.613064765930176,-0.686638176441193,NA,"92",173,"TGO"
"2633",215,2005,-0.597577452659607,-0.629717528820038,NA,"95",167,"TGO"
"2634",215,2006,-0.869790256023407,-0.847899973392487,NA,"103",186,"TGO"
"2635",215,2007,-0.711037874221802,-0.764284014701843,NA,"98",182,"TGO"
"2636",215,2008,-0.598099827766418,-0.551377773284912,NA,"92",175,"TGO"
"2637",215,2009,-0.520095586776733,-0.686275959014893,NA,"86",176,"TGO"
"2638",215,2010,-0.75365549325943,-0.851251363754272,NA,"100",189,"TGO"
"2639",215,2011,-0.557408094406128,-0.888430953025818,NA,"91",193,"TGO"
"2640",215,2012,-0.804268062114716,-0.645405173301697,NA,"103",168,"TGO"
"2641",215,2013,-0.725337207317352,-0.63602489233017,NA,"101",173,"TGO"
"2642",215,2014,-0.666689872741699,-0.572069048881531,NA,"99",171,"TGO"
"2643",215,2015,-0.613543033599854,-0.532633185386658,NA,"93",168,"TGO"
"2644",215,2016,-0.914853394031525,-0.964021682739258,NA,"104",192,"TGO"
"2645",215,2017,-0.818944811820984,-0.761766374111176,3.28,"101",182,"TGO"
"2646",216,1995,0.216271787881851,0.138464510440826,NA,"52",102,"THA"
"2647",216,1996,0.198046997189522,0.0832262709736824,NA,"53",104,"THA"
"2648",216,1997,0.274407118558884,0.0776391848921776,NA,"47",107,"THA"
"2649",216,1998,0.17256273329258,0.125929310917854,NA,"50",105,"THA"
"2650",216,1999,0.404927730560303,0.155356019735336,NA,"42",100,"THA"
"2651",216,2000,0.481969475746155,0.235016107559204,NA,"38",105,"THA"
"2652",216,2001,0.46161475777626,0.358635902404785,NA,"41",92,"THA"
"2653",216,2002,0.431256800889969,0.380960404872894,NA,"40",84,"THA"
"2654",216,2003,0.50247323513031,0.361026227474213,NA,"37",85,"THA"
"2655",216,2004,0.650150716304779,0.443163871765137,4.5,"33",78,"THA"
"2656",216,2005,0.680844306945801,0.474674195051193,4.48,"33",77,"THA"
"2657",216,2006,0.717937469482422,0.563563466072083,4.39,"34",73,"THA"
"2658",216,2007,0.808824717998505,0.585099935531616,4.4,"33",76,"THA"
"2659",216,2008,0.819400727748871,0.673998355865479,4.37,"32",68,"THA"
"2660",216,2009,0.896456360816956,0.663167536258698,4.39,"31",70,"THA"
"2661",216,2010,0.941236913204193,0.768129587173462,4.47,"28",57,"THA"
"2662",216,2011,1.02111518383026,0.79750269651413,4.76,"24",60,"THA"
"2663",216,2012,1.0064605474472,0.847298800945282,4.54,"26",59,"THA"
"2664",216,2013,1.0960738658905,0.881285488605499,4.73,"23",50,"THA"
"2665",216,2014,1.13224875926971,0.988008558750153,4.7,"23",42,"THA"
"2666",216,2015,1.19085705280304,0.940232753753662,4.27,"21",49,"THA"
"2667",216,2016,1.11847770214081,0.848779320716858,5.15,"23",54,"THA"
"2668",216,2017,1.14556908607483,0.903110444545746,4.86,"25",49,"THA"
"2669",217,1995,-0.384237408638,-0.0170973613858223,NA,"79",112,"TJK"
"2670",217,1996,9.48924061958678e-05,-0.0422858744859695,NA,"64",109,"TJK"
"2671",217,1997,-0.0772030875086784,-0.341912090778351,NA,"64",131,"TJK"
"2672",217,1998,-0.391116946935654,-0.583709299564362,NA,"82",151,"TJK"
"2673",217,1999,-0.348258227109909,-0.679248571395874,NA,"80",159,"TJK"
"2674",217,2000,-0.843298316001892,-0.784588575363159,NA,"109",183,"TJK"
"2675",217,2001,-0.63732498884201,-0.849170506000519,NA,"95",188,"TJK"
"2676",217,2002,-0.946256697177887,-0.840992629528046,NA,"108",185,"TJK"
"2677",217,2003,-0.733848869800568,-0.60124135017395,NA,"101",171,"TJK"
"2678",217,2004,-0.80051201581955,-0.627199470996857,4.19,"102",170,"TJK"
"2679",217,2005,-0.653946757316589,-0.64214962720871,4.26,"98",168,"TJK"
"2680",217,2006,-0.852859973907471,-0.913562059402466,3.71,"102",193,"TJK"
"2681",217,2007,-1.02493238449097,-0.988764405250549,3.78,"115",198,"TJK"
"2682",217,2008,-1.03948271274567,-0.890364587306976,3.62,"111",189,"TJK"
"2683",217,2009,-1.20056915283203,-1.00354480743408,3.45,"119",196,"TJK"
"2684",217,2010,-1.18502652645111,-1.02426707744598,3.57,"119",201,"TJK"
"2685",217,2011,-0.944257616996765,-1.07892537117004,3.68,"110",204,"TJK"
"2686",217,2012,-1.45927119255066,-1.44675874710083,3.41,"126",222,"TJK"
"2687",217,2013,-1.26356768608093,-1.25783395767212,3.28,"121",214,"TJK"
"2688",217,2014,-1.04075872898102,-0.864822387695312,3.67,"114",189,"TJK"
"2689",217,2015,-1.04325664043427,-1.28199672698975,3.61,"116",210,"TJK"
"2690",217,2016,-0.985641658306122,-0.970679461956024,4.31,"110",193,"TJK"
"2691",217,2017,-0.794816434383392,-0.975464105606079,4.68,"99",193,"TJK"
"2692",219,1995,-0.820190370082855,-0.964476227760315,NA,"104",184,"TKM"
"2693",219,1996,-0.654652953147888,-0.695203244686127,NA,"94",160,"TKM"
"2694",219,1997,-0.874176025390625,-0.725650548934937,NA,"105",161,"TKM"
"2695",219,1998,-0.241918206214905,-0.479198127985001,NA,"73",145,"TKM"
"2696",219,1999,-0.649620950222015,-0.813448548316956,NA,"98",169,"TKM"
"2697",219,2000,-1.00390100479126,-0.985738098621368,NA,"115",194,"TKM"
"2698",219,2001,-1.00908172130585,-1.2495664358139,NA,"114",213,"TKM"
"2699",219,2002,-1.05481326580048,-1.13708102703094,NA,"114",202,"TKM"
"2700",219,2003,-1.17249488830566,-1.24629378318787,NA,"118",211,"TKM"
"2701",219,2004,-0.925097584724426,-0.949027299880981,2.46,"109",190,"TKM"
"2702",219,2005,-0.906349778175354,-1.20599615573883,2.19,"109",202,"TKM"
"2703",219,2006,-0.992569386959076,-1.11136937141418,2.01,"116",206,"TKM"
"2704",219,2007,-1.14324808120728,-1.1510968208313,2.04,"120",212,"TKM"
"2705",219,2008,-1.27601599693298,-1.13171494007111,1.8,"125",210,"TKM"
"2706",219,2009,-1.1119350194931,-1.09627866744995,1.94,"114",203,"TKM"
"2707",219,2010,-0.910636723041534,-1.12810277938843,2.17,"111",208,"TKM"
"2708",219,2011,-1.26398074626923,-1.69314086437225,1.57,"124",230,"TKM"
"2709",219,2012,-1.56442189216614,-1.98881053924561,1.48,"130",231,"TKM"
"2710",219,2013,-1.06921660900116,-1.57740545272827,1.47,"113",225,"TKM"
"2711",219,2014,-0.915908813476562,-1.27701818943024,1.84,"106",217,"TKM"
"2712",219,2015,-0.95367819070816,-1.32622146606445,1.13,"111",214,"TKM"
"2713",219,2016,-0.829148709774017,-1.05447661876678,2.64,"99",203,"TKM"
"2714",219,2017,-1.13802647590637,-1.52124381065369,3.72,"117",221,"TKM"
"2715",222,1995,0.133856311440468,0.316104978322983,NA,"55",87,"TTO"
"2716",222,1996,0.0805080011487007,0.286479234695435,NA,"59",82,"TTO"
"2717",222,1997,0.117359980940819,0.320331007242203,NA,"59",85,"TTO"
"2718",222,1998,0.113238863646984,0.228014469146729,NA,"54",96,"TTO"
"2719",222,1999,0.0598518773913383,0.270462483167648,NA,"58",89,"TTO"
"2720",222,2000,0.0270242039114237,-0.0532862618565559,NA,"60",120,"TTO"
"2721",222,2001,0.237579762935638,0.18621814250946,NA,"49",105,"TTO"
"2722",222,2002,-0.0680871531367302,0.117059215903282,NA,"66",110,"TTO"
"2723",222,2003,-0.113438971340656,-0.112521432340145,NA,"70",126,"TTO"
"2724",222,2004,-0.102665334939957,0.000210592086659744,1.25,"65",118,"TTO"
"2725",222,2005,-0.104207135736942,0.191475510597229,1.09,"65",103,"TTO"
"2726",222,2006,-0.302915573120117,-0.202403098344803,0.89,"79",139,"TTO"
"2727",222,2007,-0.322799146175385,-0.355081260204315,0.62,"75",151,"TTO"
"2728",222,2008,-0.438556581735611,-0.459663212299347,0.37,"82",162,"TTO"
"2729",222,2009,-0.347531646490097,-0.461325645446777,0.73,"80",157,"TTO"
"2730",222,2010,-0.35455921292305,-0.408582001924515,0.75,"79",158,"TTO"
"2731",222,2011,-0.316229939460754,-0.388830333948135,0.51,"77",153,"TTO"
"2732",222,2012,-0.169087618589401,-0.289945036172867,0.58,"71",145,"TTO"
"2733",222,2013,-0.325520426034927,-0.19355346262455,1.25,"78",136,"TTO"
"2734",222,2014,-0.465977072715759,-0.54024475812912,0.27,"86",168,"TTO"
"2735",222,2015,-0.283486217260361,-0.329386949539185,0.81,"78",152,"TTO"
"2736",222,2016,-0.049274243414402,-0.0304521601647139,2.15,"65",124,"TTO"
"2737",222,2017,-0.15151534974575,-0.128982499241829,1.11,"71",136,"TTO"
"2738",223,1995,-0.146447658538818,-0.220671355724335,NA,"66",130,"TUN"
"2739",223,1996,-0.211770817637444,-0.233381703495979,NA,"68",126,"TUN"
"2740",223,1997,-0.149163380265236,-0.235095620155334,NA,"68",121,"TUN"
"2741",223,1998,-0.201115667819977,-0.179442375898361,NA,"69",117,"TUN"
"2742",223,1999,-0.158957943320274,-0.344828456640244,NA,"67",131,"TUN"
"2743",223,2000,0.00511011341586709,-0.205472439527512,NA,"62",131,"TUN"
"2744",223,2001,0.0581374391913414,-0.15730008482933,NA,"60",131,"TUN"
"2745",223,2002,0.0162585210055113,-0.210318386554718,NA,"61",141,"TUN"
"2746",223,2003,-0.108514353632927,-0.155368864536285,NA,"69",127,"TUN"
"2747",223,2004,-0.113375701010227,-0.179928123950958,3.28,"66",136,"TUN"
"2748",223,2005,0.00392480846494436,-0.0720047727227211,3.55,"61",122,"TUN"
"2749",223,2006,0.078527107834816,-0.0249065477401018,3.53,"57",126,"TUN"
"2750",223,2007,0.162609785795212,0.0144699439406395,3.78,"54",119,"TUN"
"2751",223,2008,0.196152523159981,0.129161134362221,3.63,"55",115,"TUN"
"2752",223,2009,0.294271618127823,0.0991571024060249,3.95,"49",118,"TUN"
